order_id,order_date,customer_id,customer_segment,region,category,product,quantity,unit_price,discount_pct,revenue
ORD102283,2024-07-26,CUST0187,New,West,Sports,Dumbbell Set,3,1279.96,0,3839.88
ORD101035,2024-07-26,CUST0558,Returning,Central,Sports,Resistance Bands,2,1477.02,0,2954.04
ORD100147,2024-07-26,CUST0102,Returning,North,Electronics,Bluetooth Speaker,1,1750.01,0,1750.01
ORD102960,2024-07-27,CUST0028,New,East,Beauty,Lip Balm Set,1,237.29,0,237.29
ORD100411,2024-07-27,CUST0382,Loyal,Central,Electronics,Wireless Earbuds,2,2771.13,15,4710.92
ORD103251,2024-07-27,CUST0102,Returning,South,Home & Kitchen,Mixer Grinder,1,2998.66,0,2998.66
ORD101784,2024-07-27,CUST0366,New,East,Apparel,Denim Jacket,1,1567.26,0,1567.26
ORD103894,2024-07-27,CUST0819,Loyal,South,Home & Kitchen,Electric Kettle,1,2759.82,10,2483.84
ORD103684,2024-07-28,CUST0193,Returning,North,Home & Kitchen,Electric Kettle,1,897.49,15,762.87
ORD103593,2024-07-28,CUST0353,Returning,Central,Home & Kitchen,Table Lamp,2,507.74,10,913.93
ORD101209,2024-07-28,CUST0140,Loyal,West,Home & Kitchen,Electric Kettle,2,2277.68,15,3872.06
ORD102590,2024-07-28,CUST0009,New,North,Home & Kitchen,Air Fryer,1,461.95,15,392.66
ORD103245,2024-07-28,CUST0099,Loyal,East,Sports,Yoga Mat,2,672.3,0,1344.6
ORD101080,2024-07-29,CUST0227,Returning,North,Apparel,Running Shoes,2,876.04,15,1489.27
ORD103614,2024-07-29,CUST0241,New,North,Beauty,Face Serum,2,351.01,0,702.02
ORD102599,2024-07-29,CUST0181,Loyal,North,Apparel,Running Shoes,2,1550.09,15,2635.15
ORD102246,2024-07-30,CUST0413,Loyal,North,Beauty,Sunscreen SPF50,1,1345.34,15,1143.54
ORD101651,2024-07-30,CUST0703,Returning,West,Electronics,Wireless Earbuds,2,1080.26,10,1944.47
ORD103715,2024-07-30,CUST0757,Returning,North,Home & Kitchen,Table Lamp,2,2073.7,15,3525.29
ORD102584,2024-07-30,CUST0231,Returning,Central,Beauty,Sunscreen SPF50,2,642.31,0,1284.62
ORD103152,2024-07-31,CUST0400,Returning,North,Home & Kitchen,Air Fryer,1,2949.31,20,2359.45
ORD100774,2024-08-01,CUST0816,Returning,East,Apparel,Backpack,3,1070.8,15,2730.54
ORD101339,2024-08-01,CUST0720,Returning,North,Beauty,Perfume,1,1129.68,0,1129.68
ORD100480,2024-08-01,CUST0284,New,East,Apparel,Cotton T-Shirt,2,825.32,0,1650.64
ORD100102,2024-08-02,CUST0604,Loyal,West,Beauty,Face Serum,1,1213.57,15,1031.53
ORD103208,2024-08-02,CUST0107,Returning,North,Sports,Football,2,2025.64,0,4051.28
ORD101446,2024-08-02,CUST0001,New,North,Sports,Yoga Mat,1,1433.39,15,1218.38
ORD100306,2024-08-02,CUST0510,New,East,Beauty,Lip Balm Set,2,503.11,10,905.6
ORD102403,2024-08-02,CUST0440,New,South,Sports,Football,3,978.29,10,2641.38
ORD103292,2024-08-03,CUST0435,Loyal,North,Electronics,Power Bank,3,4244.72,0,12734.16
ORD103692,2024-08-03,CUST0337,New,South,Apparel,Running Shoes,4,1937.59,5,7362.84
ORD100590,2024-08-03,CUST0225,Loyal,South,Electronics,Smartwatch,2,4022.29,0,8044.58
ORD100915,2024-08-03,CUST0568,Returning,West,Beauty,Perfume,3,1285.47,0,3856.41
ORD100837,2024-08-04,CUST0462,New,West,Beauty,Lip Balm Set,6,1013.76,10,5474.3
ORD100988,2024-08-05,CUST0158,Loyal,South,Electronics,Power Bank,4,1281.85,0,5127.4
ORD103447,2024-08-05,CUST0156,Loyal,South,Sports,Cricket Bat,2,480.42,0,960.84
ORD100873,2024-08-05,CUST0180,New,East,Beauty,Sunscreen SPF50,2,872.68,0,1745.36
ORD103512,2024-08-05,CUST0656,Returning,South,Beauty,Sunscreen SPF50,3,601.68,20,1444.03
ORD102072,2024-08-05,CUST0717,Loyal,East,Home & Kitchen,Air Fryer,1,840.7,20,672.56
ORD101579,2024-08-05,CUST0382,New,North,Sports,Resistance Bands,2,1616.85,5,3072.01
ORD100197,2024-08-06,CUST0199,New,East,Beauty,Sunscreen SPF50,1,1241.64,5,1179.56
ORD103676,2024-08-06,CUST0067,New,East,Electronics,Bluetooth Speaker,1,2840.95,15,2414.81
ORD101545,2024-08-07,CUST0753,New,South,Apparel,Formal Shirt,2,572.07,20,915.31
ORD100538,2024-08-08,CUST0058,New,East,Beauty,Face Serum,2,346.19,15,588.52
ORD100608,2024-08-09,CUST0011,Loyal,Central,Sports,Yoga Mat,1,2010.8,5,1910.26
ORD103347,2024-08-09,CUST0027,Returning,South,Beauty,Perfume,1,482.57,10,434.31
ORD102208,2024-08-10,CUST0028,New,South,Electronics,Laptop Stand,2,2807.6,0,5615.2
ORD102940,2024-08-10,CUST0477,Returning,West,Sports,Yoga Mat,1,1257.43,0,1257.43
ORD103048,2024-08-10,CUST0509,New,South,Sports,Dumbbell Set,1,985.13,20,788.1
ORD100316,2024-08-10,CUST0110,Returning,West,Electronics,Laptop Stand,1,3802.2,0,3802.2
ORD100287,2024-08-10,CUST0431,Returning,West,Beauty,Sunscreen SPF50,1,1470.75,15,1250.14
ORD101313,2024-08-10,CUST0174,Returning,West,Home & Kitchen,Mixer Grinder,2,2924.52,5,5556.59
ORD102922,2024-08-11,CUST0601,Returning,West,Sports,Resistance Bands,1,1702.65,0,1702.65
ORD101562,2024-08-11,CUST0327,Returning,South,Beauty,Lip Balm Set,3,306.36,5,873.13
ORD101664,2024-08-12,CUST0488,Returning,East,Sports,Football,1,1154.07,5,1096.37
ORD103043,2024-08-12,CUST0536,Returning,South,Electronics,Smartwatch,1,3270.57,5,3107.04
ORD100892,2024-08-12,CUST0784,Returning,East,Beauty,Sunscreen SPF50,2,480.41,0,960.82
ORD103688,2024-08-12,CUST0137,Returning,North,Home & Kitchen,Electric Kettle,1,1474.41,10,1326.97
ORD103559,2024-08-13,CUST0781,Returning,East,Electronics,Bluetooth Speaker,2,1231.28,15,2093.18
ORD103630,2024-08-14,CUST0507,Returning,South,Beauty,Face Serum,4,1345.76,0,5383.04
ORD100248,2024-08-14,CUST0697,Returning,East,Electronics,Power Bank,3,1906.99,10,5148.87
ORD102098,2024-08-14,CUST0125,Returning,West,Apparel,Backpack,4,444.83,0,1779.32
ORD100261,2024-08-14,CUST0739,New,South,Home & Kitchen,Mixer Grinder,3,3014.36,20,7234.46
ORD102176,2024-08-14,CUST0446,New,West,Sports,Resistance Bands,5,1539.4,10,6927.3
ORD101910,2024-08-15,CUST0014,Returning,East,Home & Kitchen,Non-stick Pan Set,1,1005.93,5,955.63
ORD103158,2024-08-15,CUST0279,Returning,West,Beauty,Face Serum,2,1134.41,10,2041.94
ORD101541,2024-08-15,CUST0522,Returning,West,Beauty,Sunscreen SPF50,1,945.9,20,756.72
ORD103327,2024-08-15,CUST0263,Returning,South,Home & Kitchen,Air Fryer,1,688.67,0,688.67
ORD103190,2024-08-15,CUST0782,Returning,North,Apparel,Cotton T-Shirt,2,553.41,0,1106.82
ORD103317,2024-08-15,CUST0436,New,South,Electronics,Laptop Stand,4,2683.97,5,10199.09
ORD100655,2024-08-16,CUST0329,New,East,Electronics,Power Bank,1,3141.91,0,3141.91
ORD100239,2024-08-16,CUST0075,Loyal,North,Apparel,Formal Shirt,1,1071.58,5,1018.0
ORD103728,2024-08-17,CUST0673,Loyal,North,Apparel,Denim Jacket,1,1820.93,15,1547.79
ORD103536,2024-08-17,CUST0684,Loyal,East,Home & Kitchen,Air Fryer,3,2491.59,0,7474.77
ORD102191,2024-08-18,CUST0557,New,South,Electronics,Smartwatch,1,3332.7,0,3332.7
ORD100577,2024-08-18,CUST0679,New,East,Home & Kitchen,Mixer Grinder,1,1418.82,0,1418.82
ORD101459,2024-08-18,CUST0691,Loyal,West,Sports,Football,2,583.97,10,1051.15
ORD101013,2024-08-18,CUST0837,Returning,South,Electronics,Power Bank,1,3508.61,15,2982.32
ORD101138,2024-08-19,CUST0421,New,South,Sports,Yoga Mat,1,280.38,0,280.38
ORD100338,2024-08-19,CUST0403,New,West,Beauty,Perfume,1,528.41,20,422.73
ORD100526,2024-08-20,CUST0144,New,South,Sports,Resistance Bands,3,2716.41,5,7741.77
ORD102097,2024-08-21,CUST0100,Returning,North,Apparel,Formal Shirt,1,1685.41,0,1685.41
ORD101026,2024-08-21,CUST0343,Loyal,East,Beauty,Perfume,2,358.3,0,716.6
ORD101881,2024-08-21,CUST0428,Returning,East,Electronics,Bluetooth Speaker,1,957.44,10,861.7
ORD102383,2024-08-22,CUST0294,Loyal,Central,Electronics,Power Bank,3,1434.38,5,4087.98
ORD103195,2024-08-23,CUST0538,Returning,Central,Home & Kitchen,Non-stick Pan Set,2,597.69,10,1075.84
ORD100213,2024-08-23,CUST0528,Loyal,West,Home & Kitchen,Air Fryer,2,1283.67,0,2567.34
ORD101750,2024-08-23,CUST0156,New,South,Apparel,Backpack,1,627.6,10,564.84
ORD101539,2024-08-23,CUST0111,Loyal,Central,Electronics,Bluetooth Speaker,1,3029.32,10,2726.39
ORD103102,2024-08-24,CUST0044,Loyal,South,Home & Kitchen,Mixer Grinder,3,2895.91,0,8687.73
ORD102494,2024-08-24,CUST0130,New,West,Apparel,Formal Shirt,1,1126.72,10,1014.05
ORD102451,2024-08-24,CUST0389,New,North,Home & Kitchen,Mixer Grinder,1,2731.29,10,2458.16
ORD101801,2024-08-24,CUST0042,New,Central,Sports,Resistance Bands,3,868.27,20,2083.85
ORD103390,2024-08-25,CUST0664,New,West,Apparel,Cotton T-Shirt,1,1854.98,10,1669.48
ORD100784,2024-08-25,CUST0841,Loyal,Central,Electronics,Bluetooth Speaker,1,903.04,10,812.74
ORD101394,2024-08-25,CUST0178,Loyal,South,Beauty,Lip Balm Set,2,1395.17,0,2790.34
ORD102765,2024-08-25,CUST0020,Returning,East,Beauty,Lip Balm Set,1,797.8,15,678.13
ORD102285,2024-08-25,CUST0276,New,East,Home & Kitchen,Non-stick Pan Set,2,1891.57,10,3404.83
ORD100797,2024-08-26,CUST0804,Loyal,North,Apparel,Running Shoes,4,1723.91,15,5861.29
ORD102800,2024-08-26,CUST0770,Returning,West,Beauty,Hair Dryer,1,847.55,10,762.79
ORD103155,2024-08-27,CUST0695,New,North,Beauty,Sunscreen SPF50,1,960.84,5,912.8
ORD100563,2024-08-27,CUST0664,Loyal,West,Home & Kitchen,Electric Kettle,1,2626.05,15,2232.14
ORD100140,2024-08-27,CUST0693,New,East,Apparel,Cotton T-Shirt,1,1732.89,0,1732.89
ORD100540,2024-08-27,CUST0692,Loyal,North,Home & Kitchen,Table Lamp,1,686.94,20,549.55
ORD101514,2024-08-28,CUST0257,Returning,South,Apparel,Backpack,1,987.22,15,839.14
ORD103656,2024-08-28,CUST0841,Returning,West,Apparel,Backpack,1,949.32,5,901.85
ORD101768,2024-08-28,CUST0517,Returning,South,Home & Kitchen,Electric Kettle,1,3156.07,0,3156.07
ORD102785,2024-08-28,CUST0471,Returning,North,Electronics,Power Bank,3,3428.38,10,9256.63
ORD103176,2024-08-29,CUST0202,Loyal,West,Beauty,Sunscreen SPF50,2,698.24,0,1396.48
ORD103903,2024-08-29,CUST0594,Loyal,North,Sports,Cricket Bat,2,318.01,0,636.02
ORD103091,2024-08-29,CUST0469,Loyal,South,Apparel,Backpack,1,1554.98,0,1554.98
ORD101168,2024-08-30,CUST0613,Returning,South,Home & Kitchen,Non-stick Pan Set,1,1066.58,15,906.59
ORD102714,2024-08-30,CUST0527,New,South,Home & Kitchen,Air Fryer,3,2257.09,10,6094.14
ORD102117,2024-08-31,CUST0431,Returning,North,Sports,Cricket Bat,1,2809.67,0,2809.67
ORD101144,2024-09-01,CUST0633,Loyal,West,Beauty,Perfume,5,710.32,0,3551.6
ORD100950,2024-09-02,CUST0742,Returning,Central,Electronics,Power Bank,5,4088.59,5,19420.8
ORD100496,2024-09-02,CUST0138,Returning,West,Apparel,Formal Shirt,5,941.89,15,4003.03
ORD101064,2024-09-02,CUST0848,Returning,South,Beauty,Face Serum,4,587.69,5,2233.22
ORD102516,2024-09-02,CUST0455,New,East,Beauty,Sunscreen SPF50,2,221.65,20,354.64
ORD100271,2024-09-03,CUST0557,Loyal,North,Sports,Resistance Bands,6,1032.54,15,5265.95
ORD100741,2024-09-03,CUST0292,Returning,North,Apparel,Cotton T-Shirt,4,638.67,15,2171.48
ORD103875,2024-09-03,CUST0771,Returning,East,Electronics,Laptop Stand,3,2062.44,15,5259.22
ORD101780,2024-09-03,CUST0738,Returning,West,Electronics,Laptop Stand,3,1153.45,20,2768.28
ORD100119,2024-09-03,CUST0496,Returning,Central,Sports,Resistance Bands,2,658.64,10,1185.55
ORD101942,2024-09-03,CUST0236,New,West,Home & Kitchen,Table Lamp,2,552.23,15,938.79
ORD102220,2024-09-03,CUST0140,Loyal,West,Home & Kitchen,Mixer Grinder,2,2462.64,10,4432.75
ORD103900,2024-09-04,CUST0485,New,West,Beauty,Lip Balm Set,1,219.15,10,197.24
ORD102998,2024-09-04,CUST0599,New,North,Home & Kitchen,Table Lamp,1,2002.78,0,2002.78
ORD103815,2024-09-04,CUST0841,Returning,North,Sports,Resistance Bands,2,671.18,10,1208.12
ORD100128,2024-09-05,CUST0150,New,South,Electronics,Wireless Earbuds,1,2190.47,5,2080.95
ORD102157,2024-09-05,CUST0008,Loyal,West,Beauty,Sunscreen SPF50,4,364.74,5,1386.01
ORD100651,2024-09-05,CUST0383,Returning,West,Electronics,Power Bank,1,3768.36,10,3391.52
ORD102532,2024-09-06,CUST0632,Loyal,Central,Sports,Yoga Mat,4,1176.23,10,4234.43
ORD100037,2024-09-06,CUST0577,Loyal,Central,Beauty,Hair Dryer,5,162.58,10,731.61
ORD100319,2024-09-06,CUST0653,New,North,Electronics,Wireless Earbuds,3,2889.73,0,8669.19
ORD102867,2024-09-06,CUST0848,Returning,Central,Sports,Yoga Mat,1,993.46,0,993.46
ORD100941,2024-09-06,CUST0465,Returning,South,Beauty,Perfume,1,489.21,10,440.29
ORD103295,2024-09-06,CUST0837,Loyal,South,Apparel,Formal Shirt,3,1639.94,0,4919.82
ORD100945,2024-09-06,CUST0423,Loyal,South,Beauty,Lip Balm Set,1,236.98,0,236.98
ORD100693,2024-09-07,CUST0357,Returning,South,Electronics,Laptop Stand,2,4218.74,0,8437.48
ORD101507,2024-09-07,CUST0392,Returning,North,Electronics,Wireless Earbuds,2,2683.29,20,4293.26
ORD100691,2024-09-07,CUST0333,Loyal,South,Electronics,Laptop Stand,2,3543.36,15,6023.71
ORD100688,2024-09-07,CUST0843,New,West,Home & Kitchen,Non-stick Pan Set,1,2701.43,15,2296.22
ORD100337,2024-09-07,CUST0327,New,Central,Apparel,Backpack,2,896.95,5,1704.2
ORD103358,2024-09-07,CUST0082,Returning,South,Electronics,Smartwatch,2,2720.26,15,4624.44
ORD100548,2024-09-08,CUST0226,New,East,Beauty,Perfume,2,1105.37,10,1989.67
ORD100959,2024-09-08,CUST0647,Loyal,South,Electronics,Smartwatch,2,1476.82,5,2805.96
ORD101452,2024-09-08,CUST0385,Loyal,South,Apparel,Cotton T-Shirt,2,1176.19,0,2352.38
ORD100058,2024-09-08,CUST0594,New,West,Beauty,Perfume,1,433.75,20,347.0
ORD102673,2024-09-08,CUST0821,Returning,West,Home & Kitchen,Mixer Grinder,2,2476.06,15,4209.3
ORD101437,2024-09-08,CUST0496,Loyal,West,Apparel,Backpack,4,2014.12,10,7250.83
ORD100898,2024-09-08,CUST0141,Returning,North,Apparel,Denim Jacket,1,1864.3,0,1864.3
ORD102349,2024-09-09,CUST0292,Returning,North,Sports,Yoga Mat,1,734.38,0,734.38
ORD103379,2024-09-09,CUST0174,New,East,Sports,Yoga Mat,6,2401.76,0,14410.56
ORD101636,2024-09-09,CUST0251,Loyal,North,Apparel,Cotton T-Shirt,1,1129.44,15,960.02
ORD100805,2024-09-09,CUST0149,Returning,North,Beauty,Perfume,3,676.6,0,2029.8
ORD100388,2024-09-09,CUST0056,New,East,Home & Kitchen,Table Lamp,6,1496.9,15,7634.19
ORD102964,2024-09-09,CUST0577,Returning,West,Sports,Cricket Bat,1,1304.14,0,1304.14
ORD100561,2024-09-09,CUST0677,Loyal,South,Sports,Yoga Mat,3,1298.89,20,3117.34
ORD102043,2024-09-10,CUST0499,Loyal,North,Beauty,Sunscreen SPF50,3,1369.95,0,4109.85
ORD103839,2024-09-10,CUST0608,Returning,South,Beauty,Face Serum,4,489.69,20,1567.01
ORD100890,2024-09-10,CUST0003,Returning,East,Sports,Cricket Bat,1,867.43,20,693.94
ORD100378,2024-09-10,CUST0665,New,North,Home & Kitchen,Electric Kettle,2,630.78,15,1072.33
ORD101949,2024-09-10,CUST0124,Loyal,South,Home & Kitchen,Electric Kettle,3,3153.19,0,9459.57
ORD100479,2024-09-10,CUST0384,New,South,Sports,Resistance Bands,1,1656.66,15,1408.16
ORD102079,2024-09-11,CUST0068,New,East,Home & Kitchen,Mixer Grinder,2,1494.22,0,2988.44
ORD100094,2024-09-11,CUST0715,New,North,Electronics,Laptop Stand,1,1096.29,0,1096.29
ORD103533,2024-09-12,CUST0226,Loyal,West,Beauty,Hair Dryer,1,1326.95,15,1127.91
ORD102326,2024-09-12,CUST0373,New,East,Home & Kitchen,Table Lamp,2,866.38,15,1472.85
ORD101469,2024-09-12,CUST0480,Loyal,South,Electronics,Laptop Stand,1,2177.02,0,2177.02
ORD101494,2024-09-13,CUST0548,New,Central,Home & Kitchen,Air Fryer,3,2589.1,0,7767.3
ORD103898,2024-09-13,CUST0021,Returning,West,Beauty,Sunscreen SPF50,1,1487.62,5,1413.24
ORD103562,2024-09-14,CUST0672,New,North,Apparel,Denim Jacket,4,424.61,5,1613.52
ORD102994,2024-09-14,CUST0383,New,East,Apparel,Running Shoes,3,1722.95,10,4651.97
ORD101668,2024-09-14,CUST0171,Returning,South,Apparel,Denim Jacket,3,596.21,10,1609.77
ORD101039,2024-09-14,CUST0520,New,North,Beauty,Perfume,1,653.52,15,555.49
ORD101224,2024-09-14,CUST0215,Returning,East,Beauty,Sunscreen SPF50,1,801.3,0,801.3
ORD100523,2024-09-15,CUST0846,Returning,North,Sports,Resistance Bands,2,2863.48,0,5726.96
ORD101814,2024-09-15,CUST0785,Loyal,East,Apparel,Running Shoes,2,2097.91,0,4195.82
ORD103288,2024-09-15,CUST0382,New,North,Home & Kitchen,Non-stick Pan Set,2,1452.56,15,2469.35
ORD100417,2024-09-15,CUST0255,Loyal,North,Sports,Yoga Mat,3,657.89,15,1677.62
ORD101136,2024-09-15,CUST0618,Returning,North,Electronics,Smartwatch,6,1015.41,15,5178.59
ORD103118,2024-09-16,CUST0308,Returning,West,Home & Kitchen,Air Fryer,2,1979.26,0,3958.52
ORD101509,2024-09-16,CUST0345,Loyal,West,Electronics,Laptop Stand,3,4176.19,20,10022.86
ORD100702,2024-09-16,CUST0452,Loyal,East,Home & Kitchen,Electric Kettle,1,1638.19,0,1638.19
ORD102656,2024-09-17,CUST0623,Loyal,South,Sports,Yoga Mat,1,1869.99,20,1495.99
ORD103570,2024-09-17,CUST0276,Returning,South,Apparel,Cotton T-Shirt,4,1432.17,10,5155.81
ORD100964,2024-09-17,CUST0665,New,North,Apparel,Backpack,1,1281.1,20,1024.88
ORD101255,2024-09-17,CUST0079,New,South,Electronics,Bluetooth Speaker,2,1224.51,0,2449.02
ORD100478,2024-09-17,CUST0478,Loyal,Central,Apparel,Formal Shirt,2,1172.1,0,2344.2
ORD101132,2024-09-17,CUST0436,Loyal,West,Electronics,Power Bank,4,2123.36,5,8068.77
ORD100573,2024-09-17,CUST0847,Returning,North,Beauty,Perfume,1,260.66,0,260.66
ORD103410,2024-09-18,CUST0430,New,West,Electronics,Laptop Stand,3,4121.25,0,12363.75
ORD103950,2024-09-18,CUST0169,Returning,West,Home & Kitchen,Electric Kettle,1,1694.83,5,1610.09
ORD101823,2024-09-19,CUST0652,Loyal,East,Electronics,Laptop Stand,1,4340.56,0,4340.56
ORD102255,2024-09-20,CUST0049,Loyal,North,Apparel,Backpack,2,1942.66,0,3885.32
ORD102963,2024-09-20,CUST0075,New,North,Home & Kitchen,Table Lamp,3,1638.44,20,3932.26
ORD101063,2024-09-20,CUST0060,Loyal,North,Beauty,Sunscreen SPF50,5,394.97,15,1678.62
ORD102308,2024-09-20,CUST0135,Loyal,East,Apparel,Running Shoes,1,438.22,0,438.22
ORD102188,2024-09-21,CUST0134,New,North,Beauty,Hair Dryer,1,716.73,15,609.22
ORD100019,2024-09-21,CUST0498,Returning,North,Home & Kitchen,Air Fryer,1,620.52,15,527.44
ORD103762,2024-09-21,CUST0049,Returning,South,Apparel,Cotton T-Shirt,3,1576.27,0,4728.81
ORD102296,2024-09-21,CUST0110,New,South,Electronics,Bluetooth Speaker,2,3879.36,0,7758.72
ORD101911,2024-09-22,CUST0614,Returning,East,Home & Kitchen,Electric Kettle,1,1601.19,0,1601.19
ORD101190,2024-09-22,CUST0428,New,West,Electronics,Smartwatch,3,1151.43,15,2936.15
ORD103674,2024-09-22,CUST0754,Loyal,South,Beauty,Lip Balm Set,1,272.66,15,231.76
ORD103789,2024-09-22,CUST0749,New,West,Electronics,Laptop Stand,1,2554.57,10,2299.11
ORD103078,2024-09-22,CUST0736,Returning,North,Sports,Cricket Bat,7,683.77,0,4786.39
ORD101567,2024-09-23,CUST0641,Loyal,North,Beauty,Lip Balm Set,2,873.62,20,1397.79
ORD100172,2024-09-23,CUST0217,Returning,South,Electronics,Smartwatch,5,927.67,0,4638.35
ORD100434,2024-09-24,CUST0540,New,North,Home & Kitchen,Mixer Grinder,2,2084.66,0,4169.32
ORD100193,2024-09-24,CUST0159,Returning,South,Home & Kitchen,Non-stick Pan Set,3,937.61,0,2812.83
ORD101057,2024-09-24,CUST0591,New,East,Sports,Yoga Mat,1,2876.71,10,2589.04
ORD101101,2024-09-24,CUST0695,Loyal,South,Sports,Cricket Bat,3,1673.62,15,4267.73
ORD101167,2024-09-24,CUST0511,Returning,West,Home & Kitchen,Mixer Grinder,1,567.78,0,567.78
ORD103247,2024-09-24,CUST0536,Returning,Central,Electronics,Laptop Stand,1,4476.35,15,3804.9
ORD102642,2024-09-24,CUST0343,Returning,Central,Home & Kitchen,Air Fryer,2,2599.79,15,4419.64
ORD102646,2024-09-25,CUST0317,New,East,Sports,Football,3,1481.52,5,4222.33
ORD101337,2024-09-25,CUST0584,Loyal,North,Home & Kitchen,Table Lamp,2,1072.94,0,2145.88
ORD102909,2024-09-25,CUST0503,New,North,Beauty,Sunscreen SPF50,4,1447.49,0,5789.96
ORD103852,2024-09-26,CUST0492,Loyal,South,Sports,Dumbbell Set,2,2787.93,0,5575.86
ORD103946,2024-09-26,CUST0163,Returning,East,Home & Kitchen,Electric Kettle,4,1067.03,5,4054.71
ORD103609,2024-09-26,CUST0407,New,North,Apparel,Cotton T-Shirt,1,1059.55,20,847.64
ORD101053,2024-09-26,CUST0621,Returning,Central,Sports,Football,2,1556.88,15,2646.7
ORD102139,2024-09-27,CUST0259,Loyal,North,Beauty,Face Serum,2,294.61,0,589.22
ORD101141,2024-09-27,CUST0147,Returning,East,Sports,Dumbbell Set,2,1007.46,0,2014.92
ORD101305,2024-09-27,CUST0074,Returning,West,Home & Kitchen,Non-stick Pan Set,4,925.97,0,3703.88
ORD102376,2024-09-28,CUST0603,New,North,Apparel,Backpack,3,521.31,5,1485.73
ORD102239,2024-09-28,CUST0490,New,East,Sports,Cricket Bat,1,331.0,0,331.0
ORD101775,2024-09-30,CUST0148,New,East,Home & Kitchen,Table Lamp,2,2514.47,0,5028.94
ORD100658,2024-09-30,CUST0769,Returning,East,Beauty,Hair Dryer,2,595.84,20,953.34
ORD103576,2024-09-30,CUST0272,New,North,Home & Kitchen,Electric Kettle,1,2944.8,10,2650.32
ORD103448,2024-09-30,CUST0345,Loyal,North,Home & Kitchen,Air Fryer,3,1085.56,20,2605.34
ORD101827,2024-09-30,CUST0510,New,South,Apparel,Cotton T-Shirt,1,1285.13,0,1285.13
ORD100495,2024-10-01,CUST0047,Returning,South,Home & Kitchen,Air Fryer,2,867.66,20,1388.26
ORD101873,2024-10-03,CUST0372,Loyal,West,Apparel,Running Shoes,2,884.37,0,1768.74
ORD103647,2024-10-03,CUST0611,Returning,North,Beauty,Sunscreen SPF50,1,1269.27,0,1269.27
ORD102812,2024-10-03,CUST0013,Returning,West,Sports,Resistance Bands,2,1527.87,15,2597.38
ORD103203,2024-10-03,CUST0746,New,East,Home & Kitchen,Table Lamp,2,2164.49,0,4328.98
ORD100355,2024-10-03,CUST0469,Returning,East,Sports,Football,4,1206.79,20,3861.73
ORD101419,2024-10-03,CUST0225,Loyal,East,Apparel,Formal Shirt,2,500.75,0,1001.5
ORD100033,2024-10-04,CUST0059,Returning,East,Electronics,Wireless Earbuds,2,3969.79,0,7939.58
ORD100257,2024-10-04,CUST0483,New,South,Beauty,Sunscreen SPF50,4,827.46,10,2978.86
ORD100053,2024-10-04,CUST0261,New,Central,Beauty,Perfume,2,1364.33,0,2728.66
ORD100259,2024-10-04,CUST0739,New,Central,Home & Kitchen,Mixer Grinder,1,1392.0,20,1113.6
ORD101727,2024-10-04,CUST0472,New,West,Apparel,Formal Shirt,1,910.41,0,910.41
ORD103846,2024-10-04,CUST0593,New,Central,Electronics,Power Bank,1,3597.34,0,3597.34
ORD103399,2024-10-05,CUST0785,Loyal,Central,Home & Kitchen,Electric Kettle,4,2997.41,0,11989.64
ORD101236,2024-10-05,CUST0263,New,North,Electronics,Wireless Earbuds,1,1480.36,10,1332.32
ORD102653,2024-10-05,CUST0782,Returning,Central,Sports,Cricket Bat,4,1788.88,10,6439.97
ORD101613,2024-10-05,CUST0018,Loyal,North,Electronics,Laptop Stand,5,3258.38,15,13848.12
ORD101925,2024-10-05,CUST0167,New,South,Electronics,Bluetooth Speaker,2,3083.55,0,6167.1
ORD103835,2024-10-05,CUST0566,Returning,West,Home & Kitchen,Non-stick Pan Set,2,3106.87,0,6213.74
ORD102974,2024-10-05,CUST0475,New,South,Home & Kitchen,Electric Kettle,1,1726.33,10,1553.7
ORD103071,2024-10-06,CUST0849,Returning,West,Apparel,Cotton T-Shirt,1,1384.9,0,1384.9
ORD101815,2024-10-06,CUST0073,Returning,North,Electronics,Laptop Stand,1,3014.81,20,2411.85
ORD103573,2024-10-06,CUST0030,Loyal,West,Apparel,Denim Jacket,1,309.1,10,278.19
ORD102523,2024-10-07,CUST0139,Loyal,West,Apparel,Cotton T-Shirt,1,1996.64,15,1697.14
ORD101927,2024-10-07,CUST0335,Returning,North,Beauty,Perfume,2,587.24,0,1174.48
ORD103211,2024-10-07,CUST0147,Returning,West,Apparel,Cotton T-Shirt,1,1820.83,0,1820.83
ORD100624,2024-10-07,CUST0287,Returning,West,Beauty,Perfume,4,1478.93,10,5324.15
ORD102866,2024-10-08,CUST0618,Returning,Central,Electronics,Smartwatch,1,1184.05,5,1124.85
ORD101874,2024-10-08,CUST0822,Returning,East,Sports,Football,4,1046.79,0,4187.16
ORD103129,2024-10-08,CUST0174,Returning,North,Beauty,Face Serum,4,819.42,15,2786.03
ORD100036,2024-10-09,CUST0688,New,West,Apparel,Running Shoes,1,804.67,0,804.67
ORD102951,2024-10-09,CUST0737,New,North,Home & Kitchen,Air Fryer,1,599.55,5,569.57
ORD100490,2024-10-09,CUST0060,Returning,East,Home & Kitchen,Air Fryer,2,895.11,15,1521.69
ORD101364,2024-10-10,CUST0117,Loyal,Central,Electronics,Smartwatch,2,2698.0,0,5396.0
ORD103862,2024-10-11,CUST0705,New,Central,Apparel,Denim Jacket,5,485.36,20,1941.44
